dataset,seed,variant,threshold,selected_index,default_index,changed_threshold,ari_truth,ari_default,clusters,noise_count
varying_density,45,giant_excess_1.2,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,noise_excess_0.8,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,noise_excess_1.2,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,log_clusters_0.8,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,log_clusters_1.2,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,fragmentation_0.8,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,fragmentation_1.2,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,fewer_than_two_0.8,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,45,fewer_than_two_1.2,1.0702249705318467,9,9,False,0.5280928548146242,1.0,2,6
varying_density,46,default,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,coverage_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,coverage_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,entropy_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,entropy_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,largest_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,largest_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,giant_excess_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,giant_excess_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,noise_excess_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,noise_excess_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,log_clusters_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,log_clusters_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,fragmentation_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,fragmentation_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,fewer_than_two_0.8,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
varying_density,46,fewer_than_two_1.2,1.068725194021362,9,9,False,0.5281744341800495,1.0,2,10
touching,42,default,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,coverage_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,coverage_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,entropy_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,entropy_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,largest_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,largest_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,giant_excess_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,giant_excess_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,noise_excess_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,noise_excess_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,log_clusters_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,log_clusters_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,fragmentation_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,fragmentation_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,fewer_than_two_0.8,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,42,fewer_than_two_1.2,0.9947602075250477,5,5,False,0.07212741458567573,1.0,12,77
touching,43,default,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,coverage_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,coverage_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,entropy_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,entropy_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,largest_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,largest_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,giant_excess_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,giant_excess_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,noise_excess_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,noise_excess_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,log_clusters_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,log_clusters_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,fragmentation_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,fragmentation_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,fewer_than_two_0.8,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,43,fewer_than_two_1.2,0.9737884218079877,4,4,False,0.1809023385514257,1.0,15,132
touching,44,default,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,coverage_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,coverage_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,entropy_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,entropy_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,largest_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,largest_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,giant_excess_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,giant_excess_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,noise_excess_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,noise_excess_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,log_clusters_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,log_clusters_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,fragmentation_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,fragmentation_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,fewer_than_two_0.8,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,44,fewer_than_two_1.2,0.9767354091797337,4,4,False,0.039185822507199645,1.0,16,98
touching,45,default,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,coverage_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,coverage_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,entropy_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,entropy_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,largest_0.8,0.975814017418202,4,3,True,0.15959999931662858,0.220277873824946,12,144
touching,45,largest_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,giant_excess_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,giant_excess_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,noise_excess_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,noise_excess_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,log_clusters_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,log_clusters_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,fragmentation_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,fragmentation_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,fewer_than_two_0.8,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,45,fewer_than_two_1.2,0.9548906223230327,3,3,False,0.06183145052918423,1.0,27,221
touching,46,default,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,coverage_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,coverage_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,entropy_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,entropy_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,largest_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,largest_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,giant_excess_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,giant_excess_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,noise_excess_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,noise_excess_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,log_clusters_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,log_clusters_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,fragmentation_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,fragmentation_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,fewer_than_two_0.8,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
touching,46,fewer_than_two_1.2,0.9964892979224726,5,5,False,0.35766181314395223,1.0,8,47
chain_noise,42,default,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,coverage_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,coverage_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,entropy_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,entropy_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,largest_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,largest_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,giant_excess_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,giant_excess_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,noise_excess_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,noise_excess_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,log_clusters_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,log_clusters_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,fragmentation_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,fragmentation_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,fewer_than_two_0.8,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,42,fewer_than_two_1.2,0.993242652293614,5,5,False,0.5860874781695504,1.0,4,30
chain_noise,43,default,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,coverage_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,coverage_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,entropy_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,entropy_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,largest_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,largest_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,giant_excess_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,giant_excess_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,noise_excess_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,noise_excess_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,log_clusters_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,log_clusters_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,fragmentation_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,fragmentation_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,fewer_than_two_0.8,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,43,fewer_than_two_1.2,1.0479662020235303,8,8,False,0.5879225162154103,1.0,5,17
chain_noise,44,default,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,coverage_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,coverage_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,entropy_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,entropy_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,largest_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,largest_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,giant_excess_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,giant_excess_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,noise_excess_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,noise_excess_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,log_clusters_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,log_clusters_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,fragmentation_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,fragmentation_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,fewer_than_two_0.8,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,44,fewer_than_two_1.2,1.0578541562006436,8,8,False,0.6394212896172126,1.0,6,19
chain_noise,45,default,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,coverage_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,coverage_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,entropy_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,entropy_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,largest_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,largest_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,giant_excess_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,giant_excess_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,noise_excess_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,noise_excess_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,log_clusters_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,log_clusters_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,fragmentation_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,fragmentation_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,fewer_than_two_0.8,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,45,fewer_than_two_1.2,1.0659102113717962,9,9,False,0.8502094692396298,1.0,2,10
chain_noise,46,default,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,coverage_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,coverage_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,entropy_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,entropy_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,largest_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,largest_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,giant_excess_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,giant_excess_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,noise_excess_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,noise_excess_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,log_clusters_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,log_clusters_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,fragmentation_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,fragmentation_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,fewer_than_two_0.8,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
chain_noise,46,fewer_than_two_1.2,1.1286210673023744,11,11,False,0.8142351700729965,1.0,3,1
anisotropic,42,default,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,coverage_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,coverage_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,entropy_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,entropy_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,largest_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,largest_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,giant_excess_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,giant_excess_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,noise_excess_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,noise_excess_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,log_clusters_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,log_clusters_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,fragmentation_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,fragmentation_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,fewer_than_two_0.8,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,42,fewer_than_two_1.2,1.2518848711799084,16,16,False,0.9970110330910082,1.0,3,3
anisotropic,43,default,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,coverage_0.8,1.0451282575748768,8,15,True,0.5646918450367786,0.9724622616987535,2,17
anisotropic,43,coverage_1.2,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,entropy_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,entropy_1.2,1.089321024424153,10,15,True,0.5689004814687375,0.9901432633267738,2,6
anisotropic,43,largest_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,largest_1.2,1.0451282575748768,8,15,True,0.5646918450367786,0.9724622616987535,2,17
anisotropic,43,giant_excess_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,giant_excess_1.2,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,noise_excess_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,noise_excess_1.2,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,log_clusters_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,log_clusters_1.2,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,fragmentation_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,fragmentation_1.2,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,fewer_than_two_0.8,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,43,fewer_than_two_1.2,1.2265163225844598,15,15,False,0.571101573676681,1.0,2,0
anisotropic,44,default,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,coverage_0.8,1.0152271065216258,6,13,True,0.5644306453546751,0.972466197121746,2,18
anisotropic,44,coverage_1.2,1.207481235736593,14,13,True,0.571101573676681,0.9982011974813163,2,0
anisotropic,44,entropy_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,entropy_1.2,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,largest_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,largest_1.2,1.0152271065216258,6,13,True,0.5644306453546751,0.972466197121746,2,18
anisotropic,44,giant_excess_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,giant_excess_1.2,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,noise_excess_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,noise_excess_1.2,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,log_clusters_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,log_clusters_1.2,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,fragmentation_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,fragmentation_1.2,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,fewer_than_two_0.8,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,44,fewer_than_two_1.2,1.1768597129131824,13,13,False,0.5708574690614109,1.0,2,1
anisotropic,45,default,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,coverage_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,coverage_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,entropy_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,entropy_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,largest_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,largest_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,giant_excess_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,giant_excess_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,noise_excess_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,noise_excess_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,log_clusters_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,log_clusters_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,fragmentation_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,fragmentation_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,fewer_than_two_0.8,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,45,fewer_than_two_1.2,1.11588883112379,11,11,False,0.9970110330910082,1.0,3,3
anisotropic,46,default,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,coverage_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,coverage_1.2,1.2316654052216263,15,12,True,0.5701224950542387,0.9910417762808884,2,1
anisotropic,46,entropy_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,entropy_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,largest_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,largest_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,giant_excess_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,giant_excess_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,noise_excess_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,noise_excess_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,log_clusters_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,log_clusters_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,fragmentation_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,fragmentation_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,fewer_than_two_0.8,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
anisotropic,46,fewer_than_two_1.2,1.1464290184323789,12,12,False,0.5688867135446343,1.0,2,6
uniform_noise,42,default,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,coverage_0.8,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,coverage_1.2,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,entropy_0.8,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,entropy_1.2,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,largest_0.8,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,largest_1.2,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,giant_excess_0.8,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,giant_excess_1.2,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
uniform_noise,42,noise_excess_0.8,1.0102560328352013,6,6,False,0.5583240636977671,1.0,6,68
